from,to,distance
27,98,4.060817778543439
27,99,4.162734873048023
27,100,3.9510262300605743
27,101,3.7232694420287054
27,102,3.479494299448657
27,103,3.9062331372997434
27,104,4.115829162846744
27,105,4.450230239080653
27,106,4.302405080377386
27,107,4.630696321333266
27,108,4.889094592531269
27,109,5.326929198196699
27,110,5.975544687096871
27,111,5.196677012783187
27,112,4.848580388467505
27,113,4.633776515192393
27,114,4.446179987389508
27,115,4.29129033988092
27,116,4.121530481311093
27,117,3.9156503922911856
27,118,3.7644530943997583
27,119,3.4627598966607773
27,120,3.7373393197723157
27,121,3.9558124907687944
27,122,4.1989188353475555
27,123,3.9729019419311236
27,124,3.709422168868305
27,125,3.3911819133856675
27,126,3.186790951626047
27,127,2.86244100230305
27,128,2.536588511475984
27,129,2.067326334868533
27,130,1.942916325555089
27,131,1.8817931894237472
27,132,1.8138235033505155
27,133,1.520210624903942
27,134,1.5605785229089488
27,135,1.5590176099255229
27,136,1.2876914911368251
27,137,1.1909702074542914
27,138,0.9584513959063724
27,139,0.7462023930536702
27,140,0.8426218359265517
27,141,1.0202352981391196
27,142,1.3266645159213433
27,143,1.6175898625137763
27,144,1.9780609989678728
27,145,2.3140553458935478
27,146,0.7596195902024507
27,147,0.9584513959063724
27,148,10.529480854654055
27,149,10.375954104344748
27,150,7.590487464162756
27,151,7.222806768566532
27,152,5.5295999555987985
27,153,4.640528336820453
27,154,4.352184174964907
27,155,2.09622814714802
27,156,2.359946210890782
27,157,2.500022293891187
27,158,2.799391726727783
27,159,2.9603925298471356
27,160,3.1039356770987103
27,161,2.684396932558587
27,162,2.5310129923061933
27,163,2.1956697926587982
27,164,2.18428120406096
27,165,2.2946445006798046
27,166,2.0775926203360062
27,167,1.830489850952091
27,168,1.6794309427177914
27,169,1.512483446068885
27,170,1.6822839264804945
27,171,2.04625861451272
27,172,2.3026701044508187
27,173,2.5528589504859256
27,174,2.794043083435457
27,175,3.147679699344181
27,176,3.0433334860369654
27,177,2.8034693544190388
27,178,2.3570882970853497
27,179,2.0623154355406887
27,180,4.292732198561824
27,181,4.608013953134308
27,182,5.6512150010230275
27,183,6.634051069867547
27,184,7.2319601322006895
27,185,2.0856545548866774
27,186,1.5583173233326177
27,187,1.4375939565569873
27,188,1.5561893890555687
27,189,1.5189033307819841
27,190,1.5938349805654421
27,191,1.843150903257216
27,192,2.197551224835588
27,193,4.158522945259837
27,194,4.472974893591455
27,195,4.703108800367592
27,196,4.568983144811856
27,197,4.737139001513001
27,198,4.788256894549139
27,199,5.036146847513633
27,200,5.4494906253570985
27,201,5.97141237799547
27,202,5.020992230427205
27,203,4.719157251883825
27,204,4.691732390587268
27,205,4.723025281612703
27,206,4.568902077968986
27,207,4.775543775369208
27,208,4.475353123273887
27,209,4.153180719697238
27,210,2.2010119177599035
27,211,1.9265763401705107
27,212,1.688826767268512
27,213,1.512483446068885
27,214,1.5396585602302182
27,215,1.4223497718671279
27,216,1.562983823117428
27,217,2.278822085287203
27,218,2.250703597753612
27,219,2.7619518271857495
27,220,3.2902699521324856
27,221,3.577832955749597
27,222,3.9936388502355467
27,223,4.027735338431255
27,224,4.075787153730794
27,225,4.009065396868366
27,226,4.138795502080269
27,227,4.383170355759537
27,228,5.34817943289922
27,229,5.596292629897415
27,230,5.623800512223463
27,231,5.336592859733261
27,232,4.405284969589223
27,233,4.137319276563941
27,234,3.9798536864887715
27,235,4.0788176424654505
27,236,4.0044874163350075
27,237,3.9759509898345367
27,238,3.582958236063646
27,239,3.3642454759618987
27,240,2.8459487111817854
27,241,2.256813322560864
27,242,2.2502330112653177
27,243,2.28228521523803
27,244,7.160592039469813
27,245,7.1191058799062175
27,246,7.085874477475313
27,247,7.031881190387749
27,248,6.997687507760717
27,249,7.009420737053197
27,250,7.077393365546022
27,251,7.124631674671852
27,252,7.216722355366462
27,253,7.264646591175747
28,29,0.41695774444196493
28,30,0.3718403581164527
28,31,0.3725363870684384
28,32,0.5544046554867333
28,33,0.7317499062704068
28,34,0.9424691421598596
28,35,1.0677999554864115
28,36,1.1504794646540026
28,37,0.8518377036237642
28,38,0.3839368248532437
28,39,0.055109037085897684
28,40,0.4090680741913321
28,41,0.5814300109118308
28,42,0.89206456751705
28,43,1.116813329326783
28,44,1.2428234968220278
28,45,1.5507247785343468
28,46,1.917415260278368
28,47,2.423877773473364
28,48,2.777558719389451
28,49,3.1099062138825557
28,50,3.515492909794264
28,51,3.6326108514521067
28,52,4.06005093634154
28,53,4.434373328037816
28,54,4.961568180695452
28,55,5.130598465329595
28,56,5.515773944773922
28,57,5.539414133603497
28,58,5.405702477353
28,59,5.572788100124523
28,60,5.828312892330518
28,61,6.103098601103264
28,62,6.090631128327279
28,63,6.273722381871772
28,64,6.580367319180217
28,65,7.0011705395448285
28,66,7.249930338353596
28,67,7.685466858666203
28,68,7.809645027204836
28,69,7.884289527309993
28,70,5.346589190712512
28,71,5.498415638099949
28,72,2.7363249343545304
28,73,2.9882481802820346
28,74,3.081700051930594
28,75,2.483170183913579
28,76,2.092768382530109
28,77,1.9586515524490753
28,78,1.872560609647676
28,79,1.8995970247563267
28,80,1.496033420418172
28,81,1.1598371694667764
28,82,1.0734863450164516
28,83,1.0308582424962476
28,84,1.4975299074179682
28,85,1.5744019526855217
28,86,1.7935139201835435
28,87,1.8016652109172948
28,88,1.8217399437726405
28,89,2.030389142803579
28,90,2.144816929446984
28,91,2.19126834540857
28,92,2.3398678817244445
28,93,2.8798126293247646
28,94,3.062933329135373
28,95,3.3472129549679677
28,96,3.660599693708782
28,97,3.989759081475218
28,98,4.314961761804929
28,99,4.41057584489328
28,100,4.1962453074232995
28,101,3.9661192145061928
28,102,3.7180745831386632
28,103,4.1332159769270875
28,104,4.343274613903702
28,105,4.67872119231338
28,106,4.527185367040701
28,107,4.867495330425359
28,108,5.124034579320723
28,109,5.554651587077675
28,110,6.200451043302261
28,111,5.426154067222954
28,112,5.0838559368880665
28,113,4.869920694722881
28,114,4.674060729699679
28,115,4.516106366487608
28,116,4.348017063352289
28,117,4.141952792355226
28,118,3.9935379294555076
28,119,3.7016000091956975
28,120,3.980645318031855
28,121,4.201306730930961
28,122,4.447276551073572
28,123,4.22950291028489
28,124,3.973757474707586
28,125,3.659484230625204
28,126,3.455599121404867
28,127,3.131088284374486
28,128,2.8045956747431937
28,129,2.3376475694520455
28,130,2.21375846177615
28,131,2.14806870239971
28,132,2.075196878974255
28,133,1.7806258724151818
28,134,1.8103305599200445
28,135,1.7929793856777625
28,136,1.5270525588883843
28,137,1.412998869657309
28,138,1.1934952184077452
28,139,0.9779327522504097
28,140,1.0011794557346216
28,141,1.0712326295264656
28,142,1.2817518640508263
28,143,1.5403486424740696
28,144,1.8570282524877106
28,145,2.1679848136618234
28,146,0.9953343617472782
28,147,1.1934952184077452
28,148,10.72238109501468
28,149,10.555332136202376
28,150,7.816997507216611
28,151,7.439938354130426
28,152,5.750679769853668
28,153,4.879718966680557
28,154,4.5980429643542635
28,155,2.3543506261087956
28,156,2.6097817593505876
28,157,2.7445889767494966
28,158,3.0357192234938584
28,159,3.192065982551896
28,160,3.3145994418912412
28,161,2.8993849644528606
28,162,2.749787985156904
28,163,2.425058550325649
28,164,2.4132855574123804
28,165,2.5062304303541634
28,166,2.26962348527731
28,167,1.995289286971388
28,168,1.824273722164864
28,169,1.678438511426244
28,170,1.8680410962996585
28,171,2.236163115310789
28,172,2.514975162325109
28,173,2.7707170959568823
28,174,3.005673927343181
28,175,3.358230117285672
28,176,3.272426925241073
28,177,3.0399344260852383
28,178,2.607490728963193
28,179,2.321214440059324
28,180,4.540187489069179
28,181,4.84794171612835
28,182,5.869471308281248
28,183,6.848726382025687
28,184,7.449231204562256
28,185,2.0847738798756685
28,186,1.5748334371867037
28,187,1.4951947717704173
28,188,1.6668745354332057
28,189,1.6832397451899206
28,190,1.7921952862394126
28,191,2.0681137126318108
28,192,2.448646650745592
28,193,4.426962711518895
28,194,4.740640802518745
28,195,4.970067424690454
28,196,4.832064172350118
28,197,4.993993676781377
28,198,5.037776727980807
28,199,5.281798849873572
28,200,5.711614258169922
28,201,6.233077427920039
28,202,5.266693825460745
28,203,4.969676856111544
28,204,4.943721366598203
28,205,4.979657743355565
28,206,4.831749552054665
28,207,5.042317130146648
28,208,4.742983608597783
28,209,4.421635827251548
28,210,2.453072274378209
28,211,2.160992744471965
28,212,1.9053100273292307
28,213,1.678438511426244
28,214,1.6564043032614804
28,215,1.4798575097132265
28,216,1.5788383340177183
28,217,2.545328197696968
28,218,2.521358147221622
28,219,3.032913393644907
28,220,3.5609851062304148
28,221,3.846303193518813
28,222,4.257709252560795
28,223,4.295451020739882
28,224,4.345071056991062
28,225,4.279276489063194
28,226,4.409201964998082
28,227,4.6537099589254565
28,228,5.619181870770574
28,229,5.867285947926568
28,230,5.894782795876486
28,231,5.607595470878355
28,232,4.675888003826145
28,233,4.407786358648643
28,234,4.24981613984858
28,235,4.347931597427081
28,236,4.272106558430378
28,237,4.241933481079383
28,238,3.851538727208752
28,239,3.6349299188670514
28,240,3.116912430671544
28,241,2.5274497612675693
28,242,2.5177603892455642
28,243,2.5475965305394443
28,244,7.3945940491743904
28,245,7.35628806241177
28,246,7.3263562691815265
28,247,7.277164127880601
28,248,7.24769502802478
28,249,7.2579750972957875
28,250,7.318469630446222
28,251,7.361676622497984
28,252,7.446245216137875
28,253,7.490776212342364
29,30,0.21423654532692474
29,31,0.42105753376046173
29,32,0.7242379638917588
29,33,0.8034637474709383
29,34,0.8814842592301927
29,35,0.92827449824588
29,36,0.7997282850835535
29,37,0.49525275510969935
29,38,0.036127324679633345
29,39,0.46900877268066754
29,40,0.8186969114064157
29,41,0.9800054733176984
29,42,1.3034902774500114
29,43,1.531420921170735
29,44,1.65807405448333
29,45,1.9629787424182836
29,46,2.3291775361783427
29,47,2.8364733836173177
29,48,3.193337748007895
29,49,3.522501041808536
29,50,3.9291714868833396
29,51,4.046511644709002
29,52,4.474855294799075
29,53,4.847848917343277
29,54,5.374932488727303
29,55,5.541105144344696
29,56,5.928227310886755
29,57,5.946402586930795
29,58,5.80496649625365
29,59,5.964834742197234
29,60,6.222077129478397
29,61,6.50290522347453
29,62,6.493963324257177
29,63,6.678380623280266
29,64,6.984412838820557
29,65,7.404027827563719
29,66,7.650497210481427
29,67,8.087135964865748
29,68,8.216818636429476
29,69,8.29389614973776
29,70,5.7420418701734794
29,71,5.902820825018849
29,72,2.491253975071365
29,73,2.747485307303448
29,74,2.812889223053523
29,75,2.2216190565201615
29,76,1.791481177389018
29,77,1.6765255158950347
29,78,1.6453985866121175
29,79,1.7364363706222217
29,80,1.4501738395990436
29,81,1.2288443913180074
29,82,1.241212922615709
29,83,1.3230483417828198
29,84,1.8569640304316204
29,85,1.94336880090163
29,86,2.1544659817527356
29,87,2.1857048524210763
29,88,2.2233395341291065
29,89,2.4294504161419006
29,90,2.547469500662258
29,91,2.604087193210433
29,92,2.7568936273237505
29,93,3.2964490530224375
29,94,3.4796833299083403
29,95,3.7640462657055562
29,96,4.077228557016451
29,97,4.40225665288724
29,98,4.719381946950869
29,99,4.808401676664784
29,100,4.591439469818013
29,101,4.358992591271579
29,102,4.106641603580798
29,103,4.508158185923676
29,104,4.718417086281088
29,105,5.054611281439224
29,106,4.8989520381422835
29,107,5.252751224396697
29,108,5.506924061750808
29,109,5.928673647876778
29,110,6.570515741634643
29,111,5.802380252192226
29,112,5.467168495704568
29,113,5.254427486576967
29,114,5.049245852444301
29,115,4.887931386468518
29,116,4.72204254855699
29,117,4.516097718233692
29,118,4.371115674492575
29,119,4.090472512012319
29,120,4.373993810425432
29,121,4.596791419161846
29,122,4.845626101716843
29,123,4.636396548918505
29,124,4.38767151317251
29,125,4.076075719531721
29,126,3.872412927952772
29,127,3.5478428679472858
29,128,3.221077476297173
29,129,2.754605575876898
29,130,2.628622981189534
29,131,2.5534506365400595
29,132,2.4730062132206974
29,133,2.177920293218784
29,134,2.1929288755728478
29,135,2.155109862906124
29,136,1.8987583785765452
29,137,1.765589352322207
29,138,1.5649641359395512
29,139,1.350701327132611
29,140,1.298057216294289
29,141,1.2351717845168149
29,142,1.2881512873375334
29,143,1.4759915939638368
29,144,1.7036099349781293
29,145,1.962016403979319
29,146,1.3716320564284972
29,147,1.5649641359395512
29,148,11.048530413511957
29,149,10.86340114820922
29,150,8.187978280298138
29,151,7.79946420002426
29,152,6.11651095948573
29,153,5.267676029451251
29,154,4.9936056914495985
29,155,2.7465633998460497
29,156,2.988954098736025
29,157,3.1155761959268857
29,158,3.393572498602173
29,159,3.5424939800632216
29,160,3.6337883497241643
29,161,3.2270962380932406
29,162,3.083798757592981
29,163,2.7760223945466067
29,164,2.76379283223481
29,165,2.8319330371495224
29,166,2.570970461810108
29,167,2.264430100013601
29,168,2.070871980310284
29,169,1.9562788846276493
29,170,2.1671401125632603
29,171,2.535057266112837
29,172,2.841602532096445
29,173,3.1032989917909015
29,174,3.3279497126627566
29,175,3.6770364432788982
29,176,3.6187525390541166
29,177,3.397973890642914
29,178,2.9875050429033583
29,179,2.7146802131472683
29,180,4.937511253550712
29,181,5.236756087918158
29,182,6.231731383635196
29,183,7.205622947710935
29,184,7.8089257605081865
29,185,2.1166399232566047
29,186,1.6540580689940698
29,187,1.637189654061285
29,188,1.8731120156900594
29,189,1.958888031460152
29,190,2.1088710276735076
29,191,2.4158293197074863
29,192,2.8302013531079067
29,193,4.843609889941801
29,194,5.156864794652644
29,195,5.385836876040243
29,196,5.244811743330637
29,197,5.4008636030950425
29,198,5.437019913808774
29,199,5.6766981810337676
29,200,6.123396714578705
29,201,6.644376611879794
29,202,5.661656502646826
29,203,5.370020678724917
29,204,5.3456280716715785
29,205,5.3863105247580245
29,206,5.244294716775801
29,207,5.4579583918823475
29,208,5.15918642486368
29,209,4.838290393148038
29,210,2.8360206653090807
29,211,2.520652401260989
29,212,2.2436293902409363
29,213,1.9562788846276493
29,214,1.8710727480963707
29,215,1.622558729462285
29,216,1.6568787137922496
29,217,2.961015149086836
29,218,2.938105934646145
29,219,3.4487229514696573
29,220,3.9750689997757784
29,221,4.254630535645348
29,222,4.65736678589127
29,223,4.7020607070935725
29,224,4.755072577151945
29,225,4.691642494894343
29,226,4.822125964437385
29,227,5.067031442351363
29,228,6.034856641992077
29,229,6.283321111631739
29,230,6.310918671798315
29,231,6.023345228610016
29,232,5.089424026706806
29,233,4.820900272376874
29,234,4.661509389855406
29,235,4.757539049629487
29,236,4.6785265916352685
29,237,4.645149900724214
29,238,4.260099130491999
29,239,4.04888717847148
29,240,3.532651224775849
29,241,2.944216559999529
29,242,2.934025544477709
29,243,2.962521302963807
29,244,7.774915297221077
29,245,7.740431160216272
29,246,7.714411278582312
29,247,7.670809907686732
29,248,7.646691675656145
29,249,7.655343042032518
29,250,7.707224570400619
29,251,7.74565414956428
29,252,7.8211139073188605
29,253,7.861461866035497
30,31,0.2134452328173338
30,32,0.5179910821537371
30,33,0.5894130329866272
30,34,0.6879889935323769
30,35,0.7624908564419094
30,36,0.7801693746734047
30,37,0.486253518352253
30,38,0.18798158794041217
30,39,0.40859517402176776
30,40,0.7186148765532444
30,41,0.8575747989486376
30,42,1.1940070127002667
30,43,1.4282215213670189
30,44,1.5881548090519384
30,45,1.902425305438898
30,46,2.2689393885426137
30,47,2.772677472271374
30,48,3.1159917772649406
30,49,3.457768347399197
30,50,3.8603576133337416
30,51,3.9767735542015967
30,52,4.401113875048019
30,53,4.779133088858066
30,54,5.306361425947539
30,55,5.481173773680322
30,56,5.862495350682926
30,57,5.894861628668042
30,58,5.768230258508558
30,59,5.939312081298643
30,60,6.1939892367812535
30,61,6.465104596468271
30,62,6.449779354687853
30,63,6.6315644778841625
30,64,6.938757766351328
30,65,7.360595762297216
30,66,7.611208232479904
30,67,8.045824800761078
30,68,8.164454156152875
30,69,8.23573362889973
30,70,5.711472791171873
30,71,5.856681938469819
30,72,2.3891265630808074
30,73,2.6432825003224094
30,74,2.726147460752865
30,75,2.1291537622429635
30,76,1.7262337320142342
30,77,1.5966535161932798
30,78,1.5301231119274774
30,79,1.5892145202325854
30,80,1.2598017755215627
30,81,1.017019985792313
30,82,1.028278522754812
30,83,1.1310770736631788
30,84,1.687970879723296
30,85,1.7797288518814394
30,86,1.984487487191683
30,87,2.032008985052187
30,88,2.0883399308588295
30,89,2.2901274122717163
30,90,2.4125160729533466
30,91,2.488693947639689
30,92,2.664958551114895
30,93,3.212647587456987
30,94,3.394417720048158
30,95,3.67743736662287
30,96,3.992682459699928
30,97,4.337089348697468
30,98,4.673611502915834
30,99,4.7743196843473985
30,100,4.561564952839261
30,101,4.332647437678347
30,102,4.08638376703502
30,103,4.50446657869737
30,104,4.714480148228331
30,105,5.049797217701429
30,106,4.898740249249962
30,107,5.236589853165044
30,108,5.493726075270431
30,109,5.925915996982993
30,110,6.57209416326142
30,111,5.797126325657293
30,112,5.453446297753186
30,113,5.239225079038915
30,114,5.0452324473247225
30,115,4.887656684768615
30,116,4.719356466260621
30,117,4.513296333554916
30,118,4.364439191216027
30,119,4.069808962815035
30,120,4.3469505924589615
30,121,4.566470751763548
30,122,4.810677145844744
30,123,4.585546772580075
30,124,4.317625767823876
30,125,3.9918906722717837
30,126,3.7859677989353764
30,127,3.4624457745796384
30,128,3.1388192965179944
30,129,2.660314441498034
30,130,2.5200401143302233
30,131,2.422659313265102
30,132,2.3319480241431054
30,133,2.0376406600466104
30,134,2.0379652947716633
30,135,1.9858337418038894
30,136,1.737309416820452
30,137,1.5934606482349656
30,138,1.4064060999406838
30,139,1.1959944806406446
30,140,1.107900449273654
30,141,1.0220266520250936
30,142,1.0849851195429558
30,143,1.2908996707076539
30,144,1.5519405361082121
30,145,1.8365272811679312
30,146,1.219193032413966
30,147,1.4064060999406838
30,148,11.090472036671915
30,149,10.918996521732577
30,150,8.188541088225122
30,151,7.8119105062004515
30,152,6.122568202967147
30,153,5.2479626277207805
30,154,4.963044162052701
30,155,2.598219516156502
30,156,2.828173118071797
30,157,2.9485038949644222
30,158,3.217832498912219
30,159,3.3625647423737304
30,160,3.440784173643568
30,161,3.037809101644599
30,162,2.897290683993891
30,163,2.598072866624501
30,164,2.5856460202350298
30,165,2.6427346160751854
30,166,2.3743923249644063
30,167,2.0607814962136506
30,168,1.863646193027538
30,169,1.7556264147139977
30,170,1.9712108307834622
30,171,2.3378741700142953
30,172,2.652729949426754
30,173,2.916166788174646
30,174,3.1364837223601634
30,175,3.483844330634405
30,176,3.4366969684589965
30,177,3.2223290413844
30,178,2.8273927377605577
30,179,2.567764816674014
30,180,4.904197772303836
30,181,5.215890027002652
30,182,6.241426864467999
30,183,7.2206133773833825
30,184,7.821205925043649
30,185,1.9128849819125566
30,186,1.4428274825909555
30,187,1.4229479170215558
30,188,1.6613580698200616
30,189,1.7577113441942775
30,190,1.9188346759170862
30,191,2.2374632672440544
30,192,2.671787003660469
30,193,4.75840772141192
30,194,5.075003483937184
30,195,5.306768366017692
30,196,5.178386874315673
30,197,5.3497508790253985
30,198,5.400408669073738
30,199,5.6469920674088625
30,200,6.059668927662618
30,201,6.581926267995662
30,202,5.631856683869657
30,203,5.331543945685812
30,204,5.304382263296234
30,205,5.33567536600624
30,206,5.178524943147721
30,207,5.3795843884309456
30,208,5.077473193516534
30,209,4.753017605172987
30,210,2.67874744671165
30,211,2.348279798174035
30,212,2.0615684404737116
30,213,1.7556264147139977
30,214,1.6601492842149772
30,215,1.4083158013371984
30,216,1.4457658639201574
30,217,2.884571791843912
30,218,2.8400598085712563
30,219,3.3425225448493325
30,220,3.8606002385158638
30,221,4.125309196913088
30,222,4.514007506110113
30,223,4.569048976006749
30,224,4.628614900021196
30,225,4.5710070018442535
30,226,4.702934880275351
30,227,4.948801679591997
30,228,5.925001608990482
30,229,6.175291326775428
30,230,6.203486506937533
30,231,5.913890155411725
30,232,4.971847806176187
30,233,4.702273850513162
30,234,4.539132121294929
30,235,4.630229853747931
30,236,4.545209507772299
30,237,4.506735703967853
30,238,4.131226308056963
30,239,3.933875464383588
30,240,3.4259098964171253
30,241,2.846377103662795
30,242,2.8539578541213224
30,243,2.8898808099551285
30,244,7.764717552669194
30,245,7.725465778878553
30,246,7.694291428449396
30,247,7.642727615653573
30,248,7.610112191734058
30,249,7.621459988220548
30,250,7.686149437621422
30,251,7.730900271223798
30,252,7.817335836914882
30,253,7.8623499027823875
31,32,0.3046801794998413
31,33,0.40169695912569986
31,34,0.5718667247269222
31,35,0.6971771206230704
31,36,0.884929088155233
31,37,0.6222325212259615
31,38,0.3901472963684927
31,39,0.3816832633534656
31,40,0.601524230093142
31,41,0.7093517884843364
31,42,1.0492069205417922
31,43,1.2853249174729344
31,44,1.4740550943139665
31,45,1.7933216029791068
31,46,2.1570153632777367
31,47,2.6546657491305945
31,48,2.984653863811948
31,49,3.336453115741779
31,50,3.7344467824061907
31,51,3.849808837313062
31,52,4.26991205661037
31,53,4.651670369135606
31,54,5.17834514426635
31,55,5.360420534462357
31,56,5.7363291600462105
31,57,5.781006575716921
31,58,5.667719882236832
31,59,5.848817935493674
31,60,6.100871519931519
31,61,6.362923897350907
31,62,6.341905764890138
31,63,6.521200467722129
31,64,6.829177559988875
31,65,7.252682078004949
31,66,7.506815064512463
31,67,7.9393651787357244
31,68,8.048204371910966
31,69,8.114424845163116
31,70,5.616626318159749
31,71,5.747647397735386
31,72,2.3761721750022797
31,73,2.6262130083448483
31,74,2.7283737955347176
31,75,2.1294261738382376
31,76,1.7607300499968128
31,77,1.6176031739587249
31,78,1.511377513429906
31,79,1.5277290008925246
31,80,1.1333666586510738
31,81,0.8382523195809656
31,82,0.8219615472591313
31,83,0.9204984124050073
31,84,1.4890567339395029
31,85,1.584122008117973
31,86,1.7842137099723887
31,87,1.8425890174023283
31,88,1.9128351811865845
31,89,2.11053624930651
31,90,2.2358838004853254
31,91,2.3273600562855563
31,92,2.5226448852160894
31,93,3.0754256788682253
31,94,3.255442367054896
31,95,3.5366519617494
31,96,3.8530061096416013
31,97,4.213407820208339
31,98,4.566497947350535
31,99,4.677609496843505
31,100,4.469091260332811
31,101,4.24389086036144
31,102,4.0038544159646765
31,103,4.436619413847124
31,104,4.645977398986493
31,105,4.979861733919532
31,106,4.833447154938104
31,107,5.155678419752226
31,108,5.415215706280551
31,109,5.856687146516674
31,110,6.506279029682858
31,111,5.7256921484846615
31,112,5.374500970878858
31,113,5.159205471510537
31,114,4.976064697523485
31,115,4.822323375777159
31,116,4.652035303583822
31,117,4.446279091364979
31,118,4.294056340509007
31,119,3.986941224086318
31,120,4.2575178519771955
31,121,4.473577720921545
31,122,4.713115203278075
31,123,4.474044040663759
31,124,4.1897454735274735
31,125,3.8525204853459547
31,126,3.6450922863826354
31,127,3.323186144765995
31,128,3.003149038622779
31,129,2.515999043651393
31,130,2.3642123528188157
31,131,2.2492216490282866
31,132,2.1509155323510196
31,133,1.8582240539281447
31,134,1.8476210489783338
31,135,1.7859960999302
31,136,1.5433655979002028
31,137,1.3927959950908373
31,138,1.2161610193266896
31,139,1.0105014571712607
31,140,0.8982126550216806
31,141,0.816357024795555
31,142,0.9328091924004006
31,143,1.1740630883750836
31,144,1.4847172119163872
31,145,1.800586866879356
31,146,1.0353374068507637
31,147,1.2161610193266896
31,148,11.061423456110028
31,149,10.90390008540918
31,150,8.120475652476488
31,151,7.755473682865302
31,152,6.061517392139323
31,153,5.16372676636662
31,154,4.869240665243572
31,155,2.411198989204842
31,156,2.632367938342759
31,157,2.7486793041532636
31,158,3.0129690003830474
31,159,3.155551907016328
31,160,3.2287084088775417
31,161,2.8269803325523255
31,162,2.687557616251915
31,163,2.3924670424510817
31,164,2.3799478937513427
31,165,2.432052489133614
31,166,2.161587817786475
31,167,1.8473887378061618
31,168,1.651004692158195
31,169,1.5422655045907774
31,170,1.7586372313345922
31,171,2.1249520316887227
31,172,2.4421649916808783
31,173,2.706179024244395
31,174,2.9249059886204773
31,175,3.271712162119765
31,176,3.2286764649435926
31,177,3.0175125086831778
31,178,2.6320174552101174
31,179,2.3818281963956576
31,180,4.807973023612289
31,181,5.1306320184763745
31,182,6.183740879564296
31,183,7.16709757272326
31,184,7.764602046940011
31,185,1.7525992490473576
31,186,1.263580815954128
31,187,1.225167878785672
31,188,1.452334141285904
31,189,1.5443094165052067
31,190,1.7081765825049104
31,191,2.0319662242306182
31,192,2.4777326402485476
31,193,4.616998179828675
31,194,4.935996916390151
31,195,5.1698434485654845
31,196,5.052368396476967
31,197,5.236892468531684
31,198,5.30046305727563
31,199,5.553011701381021
31,200,5.9350414247895
31,201,6.457960029774202
31,202,5.537809418177936
31,203,5.230003187136445
31,204,5.20038281764904
31,205,5.223257281357897
31,206,5.053071294525766
31,207,5.243165232925751
31,208,4.938587641094045
31,209,4.611556161604825
31,210,2.4854375624931633
31,211,2.145987992224279
31,212,1.854352856074959
31,213,1.5422655045907774
31,214,1.4500389297205811
31,215,1.2102781132075187
31,216,1.2669380365197254
31,217,2.754847717207331
31,218,2.691893079049741
31,219,3.186225186771934
31,220,3.696755601263169
31,221,3.949815314534982
31,222,4.328176390093669
31,223,4.390447992153736
31,224,4.454748869100113
31,225,4.401551937295408
31,226,4.534448422553794
31,227,4.780824739402862
31,228,5.762704340855124
31,229,6.014246508135783
31,230,6.042887421743378
31,231,5.751908892673189
31,232,4.804347647974399
31,233,4.5342171040246395
31,234,4.3683934997560945
31,235,4.455733585275652
31,236,4.366408254545474
31,237,4.324339731934256
31,238,3.956057503470043
31,239,3.7694988766413693
31,240,3.2689938695222827
31,241,2.6983632465132406
31,242,2.721177805151798
31,243,2.7634863648642916
31,244,7.686802672305684
31,245,7.643139388388912
31,246,7.607223384196805
31,247,7.548410472446058
31,248,7.508144019855079
31,249,7.521907723198697
31,250,7.598208310233077
31,251,7.648766379876318
31,252,7.745410828501338
31,253,7.794809507852957
32,33,0.21765739216749827
32,34,0.5114068623546982
32,35,0.6989539757342215
32,36,1.0813650996101436
32,37,0.8649173850193145
32,38,0.6921659155431346
32,39,0.5327145840993933
32,40,0.5608578329423387
32,41,0.5878253218500803
32,42,0.9047578680093566
32,43,1.1336953893067543
32,44,1.3670419683272053
32,45,1.6862769725188251
32,46,2.0389224555560577
32,47,2.5210019826005112
32,48,2.826868974690808
32,49,3.192674695282302
32,50,3.581444579166702
32,51,3.6946646206344527
32,52,4.106596786550663
32,53,4.493149638272072
32,54,5.017711939071752
32,55,5.210678713463227
32,56,5.577499732498375
32,57,5.641054977556132
32,58,5.54833796986338
32,59,5.744200689873761
32,60,5.9918180209664875
32,61,6.2397360261494095
32,62,6.21011820189062
32,63,6.3853519016829585
32,64,6.694084397589563
32,65,7.119573316036213
32,66,7.37872479706624
32,67,7.807693641884727
32,68,7.901625029904844
32,69,7.96010127311312
32,70,5.505931049747831
32,71,5.615131104828756
32,72,2.3767642119707615
32,73,2.6177427504047532
32,74,2.7463320685311987
32,75,2.1526666715384
32,76,1.8387739497274271
32,77,1.6809164585391079
32,78,1.5225541134535514
32,79,1.4753017764863527
32,80,0.9918651584278829
32,81,0.6110217446120325
32,82,0.5314641569774349
32,83,0.6275249731667553
32,84,1.2207261028523506
32,85,1.3220940106530152
32,86,1.5110642052807473
32,87,1.5910835511386887
32,88,1.6874450420442402
32,89,1.8758228835303683
32,90,2.005731832997012
32,91,2.1238824589185343
32,92,2.3501649092875168
32,93,2.907494349785862
32,94,3.0836709595287197
32,95,3.3606387221952727
32,96,3.6775610579441764
32,97,4.062123672961207
32,98,4.4398252085667
32,99,4.566524335159385
32,100,4.365144527993813
32,101,4.146428564005208
32,102,3.916849496068993
32,103,4.36987806876062
32,104,4.577499056775252
32,105,4.908173905578043
32,106,4.769117073610211
32,107,5.067085358197076
32,108,5.329547083293529
32,109,5.7838173620326785
